GEO_ID,STATE,COUNTY,TRACT,NAME,LSAD,CENSUSAREA,Shape_Length,Shape_Area,CensusTract,FinalTract,geo,Census_Tract,Total_Population,California_County,ZIP,Approximate_Location,Longitude,Latitude,CES_4_0_Score,CES_4_0_Percentile,CES_4_0_Percentile_Range,Ozone,Ozone_Pctl,PM2_5,PM2_5_Pctl,Diesel_PM,Diesel_PM_Pctl,Drinking_Water,Drinking_Water_Pctl,Lead,Lead_Pctl,Pesticides,Pesticides_Pctl,Tox__Release,Tox__Release_Pctl,Traffic,Traffic_Pctl,Cleanup_Sites,Cleanup_Sites_Pctl,Groundwater_Threats,Groundwater_Threats_Pctl,Haz__Waste,Haz__Waste_Pctl,Imp__Water_Bodies,Imp__Water_Bodies_Pctl,Solid_Waste,Solid_Waste_Pctl,Pollution_Burden,Pollution_Burden_Score,Pollution_Burden_Pctl,Asthma,Asthma_Pctl,Low_Birth_Weight,Low_Birth_Weight_Pctl,Cardiovascular_Disease,Cardiovascular_Disease_Pctl,Education,Education_Pctl,Linguistic_Isolation,Linguistic_Isolation_Pctl,Poverty,Poverty_Pctl,Unemployment,Unemployment_Pctl,Housing_Burden,Housing_Burden_Pctl,Pop__Char_,Pop__Char__Score,Pop__Char__Pctl,ObjectID
1400000US06065042744,06,065,042744,427.44,Tract,14.141999999999999,34855.602305397638702,36724802.962333068251610,,06065042744,6065042744.000000000000000,6065042744.000000000000000,4573.000000000000000,Riverside,92567.000000000000000,Unincorporated Riverside County area,-117.081947999999997,33.826281299999998,30.469999999999999,59.570000000000000,55-60%,0.069000000000000,97.599999999999994,9.680314493999999,46.119999999999997,0.029000000000000,10.400000000000000,464.300000000000011,55.789999999999999,36.049999999999997,31.899999999999999,413.560000000000002,84.790000000000006,165.457336400000003,31.050000000000001,731.650070099999994,38.829999999999998,0.000000000000000,0.000000000000000,60.500000000000000,92.560000000000002,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.500000000000000,72.390000000000001,44.039999999999999,5.380000000000000,54.149999999999999,37.130000000000003,36.649999999999999,4.170000000000000,30.590000000000000,18.559999999999999,82.849999999999994,24.199999999999999,71.750000000000000,NA,NA,37.299999999999997,65.079999999999998,5.800000000000000,55.020000000000003,16.199999999999999,45.030000000000001,54.630000000000003,5.670000000000000,57.070000000000000,3208
1400000US06065042745,06,065,042745,427.45,Tract,14.760999999999999,29870.241269366109918,38208552.817637972533703,,06065042745,6065042745.000000000000000,6065042745.000000000000000,5413.000000000000000,Riverside,92567.000000000000000,Unincorporated Riverside County area,-117.063286899999994,33.778278999999998,22.350000000000001,42.899999999999999,40-45%,0.066000000000000,95.269999999999996,9.414683025000000,43.430000000000000,0.010000000000000,3.780000000000000,237.479999999999990,10.199999999999999,26.320000000000000,19.460000000000001,14.470000000000001,62.969999999999999,103.842264799999995,23.820000000000000,1270.576821999999993,71.359999999999999,7.000000000000000,50.320000000000000,7.000000000000000,37.609999999999999,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.200000000000000,54.850000000000001,37.039999999999999,4.520000000000000,34.369999999999997,42.840000000000003,45.859999999999999,4.250000000000000,32.469999999999999,14.500000000000000,63.460000000000001,9.800000000000001,41.229999999999997,1.7,13.3,26.800000000000001,48.200000000000003,9.800000000000001,85.489999999999995,17.500000000000000,51.770000000000003,47.630000000000003,4.940000000000000,46.700000000000003,4530
1400000US06065042901,06,065,042901,429.01,Tract,10.847000000000000,42232.090366897886270,28175627.391674082726240,,06065042901,6065042901.000000000000000,6065042901.000000000000000,7591.000000000000000,Riverside,92570.000000000000000,Perris,-117.251724899999999,33.748876899999999,44.869999999999997,81.849999999999994,80-85%,0.065000000000000,93.849999999999994,10.530826340000001,52.479999999999997,0.057000000000000,20.649999999999999,643.120000000000005,71.609999999999999,40.689999999999998,38.109999999999999,0.400000000000000,35.930000000000000,128.637802099999988,26.730000000000000,438.365135300000020,16.590000000000000,18.899999999999999,80.530000000000001,3.750000000000000,25.090000000000000,2.210000000000000,93.450000000000003,1.000000000000000,12.449999999999999,11.000000000000000,92.810000000000002,49.950000000000003,6.100000000000000,70.260000000000005,56.630000000000003,64.870000000000005,4.460000000000000,37.579999999999998,20.750000000000000,89.489999999999995,36.100000000000001,86.359999999999999,15,77.43,51.200000000000003,83.239999999999995,8.000000000000000,75.379999999999995,21.000000000000000,66.859999999999999,70.920000000000002,7.360000000000000,81.280000000000001,1441
1400000US06065042902,06,065,042902,429.02,Tract,16.757000000000001,37146.485705307561147,43451451.610542088747025,,06065042902,6065042902.000000000000000,6065042902.000000000000000,5095.000000000000000,Riverside,92570.000000000000000,Unincorporated Riverside County area,-117.306821400000004,33.749342599999999,38.460000000000001,72.890000000000001,70-75%,0.062000000000000,88.819999999999993,10.650268110000001,53.020000000000003,0.034000000000000,12.300000000000001,609.019999999999982,68.980000000000004,53.490000000000002,56.500000000000000,12.130000000000001,61.829999999999998,168.899897299999992,31.379999999999999,213.461690599999997,4.600000000000000,16.000000000000000,76.730000000000004,0.000000000000000,0.000000000000000,0.100000000000000,16.640000000000001,0.000000000000000,0.000000000000000,2.000000000000000,52.899999999999999,41.200000000000003,5.030000000000000,46.329999999999998,55.539999999999999,63.409999999999997,5.910000000000000,73.329999999999998,20.530000000000001,89.079999999999998,36.100000000000001,86.359999999999999,14.2,75.19,49.399999999999999,81.069999999999993,12.000000000000000,92.189999999999998,12.500000000000000,25.730000000000000,73.689999999999998,7.640000000000000,84.920000000000002,2151
1400000US06065042903,06,065,042903,429.03,Tract,17.236999999999998,35045.958470126635802,44618212.702249899506569,,06065042903,6065042903.000000000000000,6065042903.000000000000000,6126.000000000000000,Riverside,92570.000000000000000,Unincorporated Riverside County area,-117.313305400000004,33.802779800000003,29.420000000000002,57.630000000000003,55-60%,0.065000000000000,93.849999999999994,11.020779930000000,55.060000000000002,0.004000000000000,1.660000000000000,604.659999999999968,68.799999999999997,52.399999999999999,54.899999999999999,1.210000000000000,44.070000000000000,274.548334800000021,40.119999999999997,240.950154400000002,5.590000000000000,0.000000000000000,0.000000000000000,2.000000000000000,14.310000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,70.420000000000002,35.990000000000002,4.390000000000000,31.789999999999999,53.539999999999999,60.789999999999999,3.930000000000000,24.989999999999998,19.340000000000000,85.430000000000007,44.000000000000000,92.879999999999995,15,77.43,42.500000000000000,72.739999999999995,11.400000000000000,90.859999999999999,12.600000000000000,26.170000000000002,64.540000000000006,6.700000000000000,72.299999999999997,3362
1400000US06065042904,06,065,042904,429.04,Tract,9.190000000000000,24729.725955740308564,23821542.676943730562925,,06065042904,6065042904.000000000000000,6065042904.000000000000000,10637.000000000000000,Riverside,92570.000000000000000,Mead Valley,-117.266663399999999,33.816387800000001,43.770000000000003,80.510000000000005,80-85%,0.066000000000000,95.269999999999996,11.020989350000001,55.070000000000000,0.039000000000000,13.900000000000000,237.479999999999990,10.199999999999999,52.119999999999997,54.570000000000000,3.870000000000000,52.520000000000003,336.208668999999986,43.850000000000001,2249.971582000000126,90.200000000000003,9.900000000000000,60.380000000000003,2.000000000000000,14.310000000000000,0.525000000000000,70.930000000000007,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,44.340000000000003,5.410000000000000,55.000000000000000,57.659999999999997,66.450000000000003,4.890000000000000,49.280000000000001,21.120000000000001,90.950000000000003,44.500000000000000,93.230000000000004,18.5,84.29,51.899999999999999,84.120000000000005,12.400000000000000,93.090000000000003,25.000000000000000,80.140000000000001,77.930000000000007,8.080000000000000,90.200000000000003,1547
1400000US06065043001,06,065,043001,430.01,Tract,5.434000000000000,27642.234305262860289,22047500.491478614509106,,06065043001,6065043001.000000000000000,6065043001.000000000000000,7090.000000000000000,Riverside,92530.000000000000000,Lake Elsinore,-117.316662100000002,33.648382900000001,39.859999999999999,74.760000000000005,70-75%,0.059000000000000,79.989999999999995,10.263334870000000,50.850000000000001,0.138000000000000,48.049999999999997,330.350000000000023,31.680000000000000,61.799999999999997,68.230000000000004,0.000000000000000,0.000000000000000,104.048568700000004,23.859999999999999,1131.906631999999945,65.709999999999994,1.000000000000000,17.079999999999998,7.000000000000000,37.609999999999999,0.705000000000000,78.519999999999996,5.000000000000000,51.219999999999999,0.500000000000000,22.079999999999998,44.460000000000001,5.430000000000000,55.229999999999997,56.079999999999998,64.099999999999994,4.960000000000000,51.310000000000002,26.059999999999999,98.280000000000001,21.800000000000001,67.780000000000001,9.9,61.54,50.200000000000003,82.140000000000001,6.400000000000000,61.530000000000001,24.500000000000000,78.730000000000004,70.790000000000006,7.340000000000000,81.079999999999998,2003
1400000US06065043005,06,065,043005,430.05,Tract,5.693000000000000,25369.761244060930039,14731429.890543324872851,,06065043005,6065043005.000000000000000,6065043005.000000000000000,5960.000000000000000,Riverside,92530.000000000000000,Lake Elsinore,-117.360641000000001,33.706272800000001,38.380000000000003,72.780000000000001,70-75%,0.060000000000000,82.629999999999995,10.652248240000000,53.030000000000001,0.129000000000000,45.579999999999998,330.350000000000023,31.680000000000000,34.289999999999999,29.670000000000002,0.000000000000000,0.000000000000000,242.189336200000014,38.030000000000001,2696.214293999999882,94.079999999999998,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.335000000000000,54.640000000000001,5.000000000000000,51.219999999999999,4.000000000000000,70.420000000000002,42.979999999999997,5.250000000000000,51.430000000000000,55.340000000000003,63.159999999999997,5.250000000000000,58.789999999999999,27.570000000000000,98.969999999999999,26.000000000000000,74.959999999999994,7.3,50.01,43.700000000000003,74.280000000000001,8.699999999999999,79.719999999999999,18.800000000000001,57.859999999999999,70.500000000000000,7.310000000000000,80.739999999999995,2160
1400000US06065043007,06,065,043007,430.07,Tract,6.407000000000000,22559.843114975537901,16579447.491216255351901,,06065043007,6065043007.000000000000000,6065043007.000000000000000,7420.000000000000000,Riverside,92883.000000000000000,Temescal Valley,-117.419197800000006,33.716737199999997,9.060000000000000,10.690000000000000,10-15%,0.059000000000000,78.219999999999999,11.035970460000000,55.229999999999997,0.021000000000000,7.600000000000000,330.350000000000023,31.680000000000000,13.470000000000001,6.300000000000000,0.000000000000000,0.000000000000000,352.437998499999992,44.759999999999998,3287.223042000000078,97.030000000000001,0.000000000000000,0.000000000000000,2.000000000000000,14.310000000000000,0.050000000000000,7.350000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,28.180000000000000,3.440000000000000,14.160000000000000,24.840000000000000,16.140000000000001,2.450000000000000,4.080000000000000,14.070000000000000,60.710000000000001,7.500000000000000,32.159999999999997,1.6,12.28,22.000000000000000,38.329999999999998,3.500000000000000,23.750000000000000,9.600000000000000,12.340000000000000,25.370000000000001,2.630000000000000,13.779999999999999,7085
1400000US06065043008,06,065,043008,430.08,Tract,11.698000000000000,44500.946097140396887,30296355.671591702848673,,06065043008,6065043008.000000000000000,6065043008.000000000000000,7427.000000000000000,Riverside,92530.000000000000000,Lakeland Village,-117.417599600000003,33.667177299999999,21.770000000000000,41.689999999999998,40-45%,0.056000000000000,74.189999999999998,10.279688609999999,50.950000000000003,0.031000000000000,10.910000000000000,458.180000000000007,55.009999999999998,38.350000000000001,34.710000000000001,0.000000000000000,0.000000000000000,282.301996900000006,40.659999999999997,483.866196399999978,19.760000000000002,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,13.000000000000000,91.870000000000005,0.000000000000000,0.000000000000000,29.969999999999999,3.660000000000000,17.570000000000000,51.409999999999997,58.369999999999997,3.390000000000000,14.380000000000001,23.920000000000002,96.519999999999996,14.900000000000000,55.140000000000001,0.5,1.81,31.699999999999999,56.570000000000000,13.199999999999999,94.659999999999997,26.199999999999999,83.079999999999998,57.340000000000003,5.950000000000000,61.460000000000001,4626
1400000US06065043217,06,065,043217,432.17,Tract,1.263000000000000,10447.165041002925136,3247096.804267348255962,,06065043217,6065043217.000000000000000,6065043217.000000000000000,3336.000000000000000,Riverside,92591.000000000000000,Temecula,-117.136758999999998,33.529794199999998,15.170000000000000,25.930000000000000,25-30%,0.056000000000000,74.099999999999994,8.942916925000000,36.030000000000001,0.143000000000000,49.359999999999999,358.790000000000020,36.880000000000003,13.750000000000000,6.520000000000000,0.000000000000000,0.000000000000000,9.442069833000000,8.699999999999999,1047.937020000000075,61.039999999999999,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.285000000000000,47.409999999999997,7.000000000000000,66.739999999999995,0.000000000000000,0.000000000000000,30.329999999999998,3.700000000000000,18.469999999999999,37.939999999999998,37.899999999999999,3.120000000000000,10.590000000000000,22.520000000000000,94.269999999999996,9.600000000000000,40.460000000000001,0.8,4.59,20.000000000000000,34.210000000000001,5.400000000000000,49.859999999999999,12.900000000000000,27.780000000000001,39.479999999999997,4.100000000000000,34.750000000000000,5876
1400000US06065043218,06,065,043218,432.18,Tract,1.924000000000000,12964.306748795666863,5007547.144424708560109,,06065043218,6065043218.000000000000000,6065043218.000000000000000,5338.000000000000000,Riverside,92591.000000000000000,Temecula,-117.118898099999996,33.531888199999997,10.900000000000000,15.220000000000001,15-20%,0.056000000000000,74.099999999999994,8.861365764000000,34.299999999999997,0.115000000000000,42.039999999999999,358.170000000000016,36.719999999999999,17.480000000000000,9.630000000000001,0.000000000000000,0.000000000000000,8.094096700000000,8.359999999999999,485.934701299999972,19.890000000000001,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.060000000000000,8.760000000000000,7.000000000000000,66.739999999999995,0.000000000000000,0.000000000000000,23.789999999999999,2.900000000000000,6.970000000000000,37.939999999999998,37.899999999999999,3.270000000000000,12.380000000000001,22.520000000000000,94.269999999999996,8.699999999999999,36.899999999999999,0.6,2.81,10.000000000000000,10.140000000000001,7.000000000000000,67.480000000000004,6.600000000000000,3.600000000000000,36.180000000000000,3.750000000000000,29.219999999999999,6726
1400000US06065043222,06,065,043222,432.22,Tract,3.371000000000000,12823.472886741725233,8753995.866437176242471,,06065043222,6065043222.000000000000000,6065043222.000000000000000,5029.000000000000000,Riverside,92592.000000000000000,Temecula,-117.125234800000001,33.486083999999998,23.960000000000001,46.700000000000003,45-50%,0.055000000000000,71.659999999999997,8.673816040000000,28.910000000000000,0.258000000000000,71.439999999999998,358.790000000000020,36.880000000000003,21.719999999999999,14.150000000000000,0.840000000000000,41.590000000000003,13.956899970000000,10.039999999999999,1362.609024000000090,74.180000000000007,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.670000000000000,77.230000000000004,10.000000000000000,82.969999999999999,0.000000000000000,0.000000000000000,39.750000000000000,4.850000000000000,42.189999999999998,27.329999999999998,20.750000000000000,5.180000000000000,57.100000000000001,16.289999999999999,72.810000000000002,5.800000000000000,25.059999999999999,2,15.64,26.000000000000000,46.390000000000001,9.600000000000000,84.579999999999998,17.800000000000001,53.119999999999997,47.590000000000003,4.940000000000000,46.630000000000003,4229
